Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
2107,-88642.15999999967,6.95541815773689e+23,61.0,100.0
2108,-46349.67999999984,6.672068035285214e+23,64.0,100.0
2109,-71061.0,6.686145931146713e+23,63.0,100.0
2110,-55052.12000000009,6.646082566172532e+23,43.0,100.0
2111,-78302.78000000004,6.49910470554369e+23,55.0,100.0
2112,-92259.76999999981,6.867931432582565e+23,70.0,99.5149
2113,-55498.17000000004,6.573727647317336e+23,38.0,100.0
2114,-85616.35000000017,7.086893087213254e+23,57.0,100.0
2115,-31710.08,7.240256928900056e+23,28.0,100.0
2116,-56912.05999999999,6.719958270113279e+23,70.0,99.75500000000001
2117,-44147.600000000006,7.132486861831812e+23,19.0,100.0
2118,-46713.910000000076,6.452746827529334e+23,43.0,100.0
2119,-65151.43000000012,6.480104692864773e+23,55.0,99.7599
2120,-67097.19999999998,6.358822767018463e+23,29.0,100.0
2121,-37876.87000000007,6.938267855326423e+23,65.0,99.7599
2122,-34481.71000000003,6.438049184314565e+23,33.0,100.0
2123,-64713.58000000003,7.092755343970428e+23,29.0,100.0
2124,-59085.050000000076,7.046283353119902e+23,36.0,100.0
2125,-58530.80000000001,6.986115971265053e+23,68.0,99.5149
2126,-48124.919999999984,6.518815377800169e+23,30.0,100.0
2127,-92672.10999999999,6.544536609317613e+23,68.0,100.0
2128,-86084.36999999963,7.192516154757345e+23,71.0,99.7599
2129,-104424.53999999998,6.677580745959394e+23,43.0,100.0
2130,-46523.790000000045,7.015171104122141e+23,47.0,100.0
2131,-75992.36,6.862494910490945e+23,39.0,100.0
2132,-46604.77000000004,6.748437761310841e+23,53.0,100.0
2133,-43273.92000000003,7.191908943426786e+23,38.0,100.0
2134,-72415.18999999968,6.916039798933581e+23,66.0,99.5149
2135,-42494.209999999985,7.008435427652425e+23,31.0,100.0
2136,-32003.290000000008,7.28493412271744e+23,66.0,100.0
2137,-49619.59000000005,6.697215573188968e+23,35.0,100.0
2138,-35005.38000000002,5.9766519242481906e+23,31.0,100.0
2139,-37359.26999999998,7.240289730717822e+23,71.0,99.75500000000001
2140,-43886.20000000002,7.625709903777363e+23,25.0,100.0
2141,-102210.8499999996,7.37405770049141e+23,69.0,99.0249
2142,-62920.700000000026,6.577628894536237e+23,49.0,100.0
2143,-66490.86000000002,7.25634273392751e+23,31.0,100.0
2144,-42108.28000000002,7.002696932266932e+23,53.0,100.0
2145,-63620.08999999999,6.668642530179643e+23,34.0,100.0
2146,-59828.850000000064,6.966822546858518e+23,42.0,100.0
2147,-71853.49999999987,7.20336798158202e+23,68.0,99.5149
2148,-49652.98999999999,7.353365676332737e+23,29.0,100.0
2149,-43698.75000000014,6.981403433765544e+23,53.0,100.0
2150,-63900.45999999998,7.26484846413386e+23,30.0,100.0
2151,-44002.730000000105,7.354697283381198e+23,51.0,100.0
2152,-41529.03000000003,6.741850063286434e+23,48.0,100.0
2153,-53797.48000000004,7.554092446273668e+23,66.0,98.0
2154,-74357.05999999985,7.43829377931494e+23,52.0,100.0
2155,-35568.04000000001,6.846244479774508e+23,38.0,100.0
2156,-48824.98000000008,7.505775807397897e+23,58.0,100.0
2157,-64364.070000000196,7.384110862069746e+23,60.0,100.0
2158,-33846.72999999998,7.254519443639019e+23,29.0,100.0
2159,-40252.230000000025,7.162790905024023e+23,39.0,100.0
2160,-52562.44000000008,7.148704046424432e+23,42.0,100.0
2161,-67191.4299999999,7.196504012449331e+23,44.0,100.0
2162,-41820.16000000007,6.748947703124603e+23,59.0,99.5149
2163,-59676.71000000002,6.981604686695278e+23,63.0,98.53
2164,-86221.52999999971,7.13440189611838e+23,66.0,99.2699
2165,-58474.690000000024,6.994269803242242e+23,65.0,98.515
2166,-74610.50999999998,8.068983698787822e+23,42.0,100.0
2167,-51022.680000000095,6.969359367713973e+23,42.0,100.0
2168,-58660.009999999995,7.272935492762077e+23,35.0,100.0
2169,-46402.350000000006,6.651399817638123e+23,29.0,100.0
2170,-103093.07999999996,6.975624462560981e+23,55.0,100.0
2171,-38306.32000000001,7.015723570934715e+23,31.0,100.0
2172,-50100.34000000005,6.928768772250079e+23,33.0,100.0
2173,-71840.11999999995,6.658834841436976e+23,35.0,100.0
2174,-79215.75999999994,6.880537675510438e+23,44.0,100.0
2175,-84443.00000000006,7.095853719230307e+23,43.0,100.0
